learning epoch:  1 ...
preds:  ['Expansion.Construction.Construction.', 'Contingency.Cause.', 'Expansion.Manner', 'Comparison.Concession.Concession.Concession.Concession.Concession.Con', 'Contingency.Cause.', 'Temporal.Synchronous.', '           ', 'Expansion.Conjunction', 'Temporal.', 'Contingency.Cause', 'Expansion.Conjunction.', 'Comparison.Contribution.Contribution. Contribution.Contribution. Contribution.Contribu', 'Comparison.', 'Expansion. Conjunction', 'Expansion. Level-of-detail', 'Expansion.Mann']  | target:  ['Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Manner', 'Comparison.Concession', 'Contingency.Cause', 'Temporal.Synchronous', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Contingency.Cause', 'Expansion.Conjunction', 'Comparison.Concession', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Level-of-detail', 'Expansion.Manner']
preds:  ['Contingency.', 'Expansion.Convention', 'Expansion.Conjunction', 'Expansion. Level-of-detail', 'Consensity.', 'Expansion.Conjunction', 'Temporal. Synchronous', 'Comparison.Complimentary.Complimentary.Compression.Commentary.Commentary.Com', 'Expansion', 'Contingency. Purpose', 'Expansion.Conjunction', 'Comparison. Comparison. Comparison. Comparison.', 'Expansion.', 'Contingency.Cause', 'Exposition. Substitution.', 'Comparison.Condition.Contribution.Condition.Condition.Contribution.Contribution.Con']  | target:  ['Contingency.Negative-condition', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level-of-detail', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Comparison.Contrast', 'Expansion.Conjunction', 'Contingency.Purpose', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Substitution', 'Comparison.Concession']
preds:  ['Exposition.Contribution', 'expansion. Conjunction', 'Expansion.Conjunction.', 'Contingency.Cause', '           ', 'Expansion.Conjunction', 'Expansion. Conjunction', '           ', 'Temporal.', 'Comparison.Conscription.Conscription.Conscription.Conscription.Conscription.Conscription.Conscription.Con', 'Comparison.Concession', 'Temporal. Asynchronous - asynchronous - asynchronous - asynchronous - a', 'Comparison.', 'Temporal.Astrial.Astrial.Astrial.Astrial.A', 'Comparison.Concourse', 'Expansion.']  | target:  ['Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Temporal.Synchronous', 'Comparison.Concession', 'Comparison.Concession', 'Temporal.Asynchronous', 'Comparison.Concession', 'Temporal.Asynchronous', 'Comparison.Concession', 'Expansion.Manner']
preds:  ['Contingency.Condition', 'Expansion.Conjunction', 'Expansion.Equivalence', 'Comparison.Concession.Concession.', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Conjunction.Conjunction', 'Expansion.', 'Contingency.Cause', 'Expansion. Level-of-detail', 'Expansion. Level-of-deal', 'Expansion. Instantiation', 'Expansion.Manner', 'Comparison.', 'Contingency.Condition', 'Comparison.']  | target:  ['Contingency.Condition', 'Expansion.Conjunction', 'Expansion.Equivalence', 'Comparison.Concession', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Manner', 'Contingency.Cause', 'Expansion.Level-of-detail', 'Expansion.Level-of-detail', 'Expansion.Instantiation', 'Expansion.Manner', 'Comparison.Contrast', 'Contingency.Condition', 'Comparison.Concession']
preds:  ['Contingency.Cause', 'Contingency.Cause', 'Expansion.', 'Comparison.', 'Expansion. Substitution', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.', 'Expansion.', '           ', 'synchronous', 'Contingency.', 'Contingency.Cause', 'Expansion. Level-of-detail.', 'Expansion.Conjunction', 'Contendingency.Cause']  | target:  ['Contingency.Cause', 'Contingency.Cause', 'Expansion.Level-of-detail', 'Comparison.Concession', 'Expansion.Substitution', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Substitution', 'Expansion.Level-of-detail', 'Comparison.Concession', 'Temporal.Synchronous', 'Contingency.Condition', 'Contingency.Cause', 'Expansion.Level-of-detail', 'Expansion.Conjunction', 'Contingency.Cause']
preds:  ['Expansion.Conjunction', 'Temporal.Synchronous', 'Contingency.Cause', 'Contingency.Condition', 'Contingency.Condition', 'thorax', 'Temporary. Synchronous.', 'Expansion. Conjunction', 'Temporal. Synchynous', 'Expansion.Conjunction.', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion. Conjunction', 'Comparison.', 'Expansion.D Disjunction']  | target:  ['Expansion.Conjunction', 'Temporal.Synchronous', 'Contingency.Cause', 'Contingency.Condition', 'Contingency.Condition', 'Temporal.Synchronous', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Disjunction']
preds:  ['Expansion.Conjunction', 'Contingency.Cause', 'Temporal.synchronous', 'Comparison.', 'Concessions - Comparison - Concessions - Comparison - Concessions - Concessions', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.', 'Expansion.Insidentification.', 'Contingency.', 'Contingency.Cause', 'Expansion.Level-of-detail', 'Expansion.', 'Expansion.', 'Expansion.Conjunction', 'Contingency.Cause']  | target:  ['Expansion.Conjunction', 'Contingency.Cause', 'Temporal.Synchronous', 'Comparison.Concession', 'Comparison.Concession', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Instantiation', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Level-of-detail', 'Expansion.Conjunction', 'Expansion.Manner', 'Expansion.Conjunction', 'Contingency.Cause']
preds:  ['Comparison.', 'Contingency.', 'Expansion. Conjunction.', 'Contingency.Cause', 'Comparison.Concession', 'Comparison.', 'Contingency.Cause.', 'Expansion. Level-of-detail', 'Expansion.Instantiation.', 'comparison.com.com.com. Comparison.com.com.com.com. Comparison.com.com.', 'Expansion.Manner', 'Expansion.Conjunction', 'Comparison.', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.']  | target:  ['Comparison.Concession', 'Contingency.Condition', 'Expansion.Conjunction', 'Contingency.Cause', 'Comparison.Concession', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Level-of-detail', 'Expansion.Instantiation', 'Comparison.Concession', 'Expansion.Manner', 'Expansion.Conjunction', 'Comparison.Contrast', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction']
preds:  ['Expansion. Level-of-details.', 'Contingency.Cause', 'Comparison.', 'Temporal.', 'Expansion.Conjunction', 'Contingency.', 'Expansion.Conspansion.', 'Consistencies.Cade.Cade.Cade.Cade.Cade.', 'Expansion.Manner', 'Comparison.Concession. Concession.Concession.Concession. Concession.Con', 'Contingency.Cause', 'Expansion.Instantiation', 'Expansion. Level-of-detail', '           ', 'Expansion. Equivalence.', 'Expansion.Level-of-detail']  | target:  ['Expansion.Level-of-detail', 'Contingency.Cause', 'Comparison.Concession', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Contingency.Condition', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Manner', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Instantiation', 'Expansion.Level-of-detail', 'Contingency.Cause', 'Expansion.Equivalence', 'Expansion.Level-of-detail']
preds:  ['Contingency.Negative-condition', 'Asynchronous.Asynchronous.', 'Expansion.', "Because it's a good idea.", 'Hypophora', 'Expansion.Conjunction', 'Expansion.Conjunction.expansion.', 'Expansion.Conjunction', 'Contingency.', 'Contingency.Cause', 'Temporary.Synchronous', 'Expansion. Confusion', 'Expansion. Manner. Expansion. Mander. Expansion. Manner.', 'Temporal.', 'Expansion.Conjunction', 'antonio s antonio s antonio s anton']  | target:  ['Contingency.Negative-condition', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Contingency.Cause', 'Hypophora', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Manner', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Comparison.Concession']
preds:  ['Continency.Cause.', 'Expansion.Level-of-detail', 'Expansion.Conjunction', '           ', 'Comparison.Consideration.Consideration.Consideration.Consideration.Con', 'Contingency.Condition', 'Temporal.Asynchronous', 'Conversion.Concession, Concession, Concession, Concession, Concession,', 'Expansion. Conjunction', 'Comparison.Contrast', 'Expansion.Level-of-details', 'Expansion. Level-of-detail', 'Comparison.Contribution.Contribution. Comparison.Contribution.', 'Comparison.Contrast', 'Expansion.Constridium.Constridium.Constridium.Constridium.', 'Expansion.Level-of-detail']  | target:  ['Contingency.Cause', 'Expansion.Level-of-detail', 'Expansion.Conjunction', 'Comparison.Concession', 'Comparison.Concession', 'Contingency.Condition', 'Temporal.Asynchronous', 'Comparison.Concession', 'Expansion.Conjunction', 'Comparison.Contrast', 'Expansion.Level-of-detail', 'Expansion.Level-of-detail', 'Comparison.Concession', 'Comparison.Contrast', 'Expansion.Conjunction', 'Expansion.Level-of-detail']
preds:  ['Expansion. Level-of-detail.', 'Expansion.Conjunctions', 'Expansion.Conjunction', 'Comparison.Concession', 'Comparison.', 'Compare. Compare. Compare. Compare. Compare. Compare. Compare. Compare.', 'Contingency.Cause.Cause', 'Expansion. Conversion.Conjunsion.Conjunction.expansion.Conjunction.Con', 'Temporal. Asynchronous.', 'Comparison.Concession', 'Expansion.Instantiation', 'Temporal.Assimitation.', 'Expansion.', 'Expansion.Conjunction', 'Expansion..Instantiation.', 'Contingency.']  | target:  ['Expansion.Level-of-detail', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Comparison.Concession', 'Comparison.Contrast', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Comparison.Concession', 'Expansion.Instantiation', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Instantiation', 'Contingency.Cause']
preds:  ['Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison. Comparison.', 'Temporal.Asynchronous.', 'Expansion.Manner Expansion.Manner', 'Temporal.Assignment.Assignment.Assignment.Assignment.A', 'Contingency.Cause', 'Comparison. Concession.', 'Comparison. Concession.', 'Contingency.Cause', 'Expansion.Conjunction.', 'Contouring.Cause', 'Temporal.Astrial.Astrial.Astrial.', 'Expansion.Conjunction', 'Temporal.Astrange.', 'Contingency.Condition', 'Expansion. Confusion. Expansion. Confusion. Expansion. Confusion. Expansion', 'Expansion. Manner']  | target:  ['Comparison.Contrast', 'Temporal.Asynchronous', 'Expansion.Manner', 'Temporal.Asynchronous', 'Contingency.Cause', 'Comparison.Concession', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Conjunction', 'Contingency.Cause', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Contingency.Condition', 'Expansion.Conjunction', 'Expansion.Manner']
preds:  ['Expansion. Level-of-detail', 'Expansion. level-of-detail', 'Expansion.Conjunction', 'Comparison. Comparison.', 'Comparison. Concession', 'Contingency.Cause.Cause', 'Contingency.Cause', 'Expansion. Level-of-details', 'Expansion. Level-of-detail', 'Contingency.Cause', 'Expansion. Conjunction', 'Temporary.Attual.Attual.Attual.Attual.', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction.', 'Dimension. Level-of-detail']  | target:  ['Expansion.Level-of-detail', 'Expansion.Level-of-detail', 'Expansion.Conjunction', 'Comparison.Concession', 'Comparison.Concession', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Level-of-detail', 'Expansion.Level-of-detail', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level-of-detail']
preds:  ['Contingency.', 'Contingency.', 'Expansion.', 'Expansion. Conjunction', 'Expansion.Conjunction.', 'Exision.Instantiation', 'Expansion. Conjunction', 'Comparison.', 'Comparison.', 'Temporal. Asynchronous.', 'Expansion. Substitution', 'Tempo.Assignment.Assignment.Assignment.Assignment.As', 'Experiment. Instantiation', 'Expansion.Level-of-detail', 'Contingency.Cause', 'Contingency.']  | target:  ['Contingency.Cause', 'Contingency.Purpose', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Instantiation', 'Expansion.Conjunction', 'Comparison.Concession', 'Comparison.Concession', 'Temporal.Asynchronous', 'Expansion.Substitution', 'Temporal.Asynchronous', 'Expansion.Instantiation', 'Expansion.Level-of-detail', 'Contingency.Cause', 'Contingency.Cause']
preds:  ['Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion. Level-of-detail', 'asynchronous asynchronous asynchronous asynchronous asynchronous asynchronous asynchronous asynchronous', 'Expansion.', 'Expansion.Equivalence', 'Expansion.Manner. Manner. Manner. Manner. Manner.', 'Expansion.Conversation.Conjunction.', 'Expansion.Conjunction', 'Temporal.Astle.Astle.Astle.Astle.', 'Comparison. Concession.', 'Contingency.Cause', 'Expansion.Conjunction', 'Comparison. Comparison.', 'Comparison. Concession.', 'Expansion.Instantiation']  | target:  ['Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level-of-detail', 'Temporal.Asynchronous', 'Expansion.Instantiation', 'Expansion.Equivalence', 'Expansion.Manner', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Conjunction', 'Comparison.Contrast', 'Comparison.Concession', 'Expansion.Instantiation']
preds:  ['Expansion.Conjunction', 'Comparison.', 'Temporal.', 'Contingency.Cause', 'Expansion.Level-of-detail', '           ', 'Expansion.Conjunction.', 'Expansion.Disjunction', 'Explice. Level-of-detail. Explice. Level-of-detail.', 'if a person is in a hurry to get a job, he/she may not be', 'Temporal.Asynchronous', 'Expansion.Substitution.', 'Tempral.Asynchronous.', 'Contingency.', 'Contingency.', 'Expansion.Conjunction']  | target:  ['Expansion.Conjunction', 'Comparison.Concession', 'Temporal.Asynchronous', 'Contingency.Cause', 'Expansion.Level-of-detail', 'Contingency.Condition', 'Expansion.Conjunction', 'Expansion.Disjunction', 'Expansion.Level-of-detail', 'Contingency.Purpose', 'Temporal.Asynchronous', 'Expansion.Substitution', 'Temporal.Asynchronous', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Conjunction']
preds:  ['Temporal.Synchronous.', 'Continency.Case.Case.Case.Case.', 'Contingency.Cause', 'Contingency.', 'Expansion. Substitution', 'Contingency.', 'Expansion. Substitution', 'comparison. Comparison. Concession. Concessions. Concession. Concession. Concession. Concession. Con', 'Expansion. Confusion.Confusion.Confusion.Confusion.Confusion.Confusion.Confusion', 'Expansion. Expansion.Instantiation.', 'Contingency.', 'Temporal.Asynchronous.', 'Expansion.Conjunction', 'Temporary.Synchronous', 'Contingency.Cause.', 'Expansion.Disjunction.']  | target:  ['Temporal.Synchronous', 'Contingency.Cause', 'Contingency.Cause', 'Contingency.Purpose', 'Expansion.Substitution', 'Contingency.Cause', 'Expansion.Substitution', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Instantiation', 'Contingency.Condition', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Contingency.Cause', 'Expansion.Disjunction']
preds:  ['Expansion.Conjunsion', 'Expansion.Conjunction', 'Contourency.Cause', '- Expansion.Conjunction: Expansion.Conjunction - Expansion.Con', 'Comparison.Contribution.Contribution. Comparison.Contribution.Contribution.Contribution.', 'Contingency.', 'Comparison. Concession', 'Contingency. Filling. Filling. Filling. Filling. Filling. Filling. Filling', 'Expansion. Extension.Instantiation.', 'Expansion.Conjunction', 'Expansion.', 'Contingency. Cause+Belief', 'Expansion.', 'Expansion. Level-of-detail', 'Contingency.', 'Expansion.Conjunction']  | target:  ['Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Conjunction', 'Comparison.Concession', 'Contingency.Cause', 'Comparison.Concession', 'Contingency.Purpose', 'Expansion.Instantiation', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause+Belief', 'Expansion.Conjunction', 'Expansion.Level-of-detail', 'Contingency.Cause', 'Expansion.Conjunction']
preds:  ['Temporal.Ast', 'Expansion.Instantation.Instantiation.', 'Temporal.Asynchronous.', 'Expansion.Substitution', 'Expansion.Consulsion', 'Expansion.', 'Contingency.', 'Expansion.Conjunction', 'Contencies. Cause. Contencies. Cause. Contusion. Contingency. Cause.', 'Contingency.', 'Expansion. Level-of-detail', 'Expansion.Conjunsion.', 'Expansion.Conjunction', '           ', 'Expansion.Manner.expansion.Manner.expansion.Manner.expansion', 'Expansion. Level-of-detail']  | target:  ['Temporal.Asynchronous', 'Expansion.Instantiation', 'Temporal.Asynchronous', 'Expansion.Substitution', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Level-of-detail', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Manner', 'Expansion.Level-of-detail']
preds:  ['Expansion.Conjunction', 'Expansion. Level-of-detail', 'Expansion. Level-of-details.', 'Expansion.Conjunction', 'Expansion.', 'Expansion.Disjunction', 'Expansion.Level-of-detail', 'Comparison.Contrast', 'Contingency.Condition', 'Temporal. Asynchronous.', 'Expansion.Equivalence', 'Synchronous', 'Contingency.Condition', 'Temporal. Synchronous', 'Expansion. Level-of-decor.', 'Comparison.Concessions.        ']  | target:  ['Expansion.Conjunction', 'Expansion.Level-of-detail', 'Expansion.Level-of-detail', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Disjunction', 'Expansion.Level-of-detail', 'Comparison.Contrast', 'Contingency.Condition', 'Temporal.Asynchronous', 'Expansion.Equivalence', 'Temporal.Synchronous', 'Contingency.Condition', 'Temporal.Synchronous', 'Expansion.Level-of-detail', 'Comparison.Concession']
